98	2,6269311	1,9844675	1,6605512	1,4509041	1,2902499	1,1572085	1,0419467
99	2,6264055	1,9842170	1,6603912	1,4507883	1,2901614	1,1571388	1,0418908
100	2,6258905	1,9839715	1,6602343	1,4506749	1,2900748	1,1570705	1,0418359
101	2,6253860	1,9837310	1,6600806	1,4505637	1,2899898	1,1570036	1,0417821
102	2,6248915	1,9834953	1,6599300	1,4504547	1,2899065	1,1569380	1,0417294
103	2,6244068	1,9832641	1,6597823	1,4503478	1,2898249	1,1568736	1,0416777
104	2,6239315	1,9830375	1,6596374	1,4502430	1,2897448	1,1568105	1,0416271
105	2,6234655	1,9828153	1,6594954	1,4501403	1,2896663	1,1567487	1,0415774
106	2,6230084	1,9825973	1,6593560	1,4500394	1,2895892	1,1566879	1,0415286
107	2,6225600	1,9823834	1,6592193	1,4499405	1,2895136	1,1566284	1,0414807
108	2,6221201	1,9821735	1,6590851	1,4498434	1,2894395	1,1565699	1,0414338
109	2,6216883	1,9819675	1,6589535	1,4497482	1,2893666	1,1565125	1,0413877
110	2,6212645	1,9817653	1,6588242	1,4496546	1,2892952	1,1564562	1,0413424
111	2,6208485	1,9815668	1,6586973	1,4495628	1,2892250	1,1564009	1,0412980
112	2,6204401	1,9813718	1,6585726	1,4494726	1,2891561	1,1563466	1,0412544
113	2,6200390	1,9811804	1,6584502	1,4493840	1,2890884	1,1562932	1,0412115
114	2,6196450	1,9809923	1,6583300	1,4492970	1,2890219	1,1562408	1,0411694
115	2,6192580	1,9808075	1,6582118	1,4492115	1,2889565	1,1561893	1,0411280
116	2,6188777	1,9806260	1,6580957	1,4491275	1,2888923	1,1561387	1,0410874
117	2,6185041	1,9804476	1,6579817	1,4490449	1,2888292	1,1560890	1,0410474
118	2,6181369	1,9802722	1,6578695	1,4489637	1,2887672	1,1560401	1,0410081
119	2,6177760	1,9800999	1,6577593	1,4488840	1,2887062	1,1559921	1,0409695
120	2,6174211	1,9799304	1,6576509	1,4488055	1,2886462	1,1559448	1,0409316
121	2,6170723	1,9797638	1,6575443	1,4487284	1,2885873	1,1558983	1,0408942
122	2,6167292	1,9795999	1,6574395	1,4486525	1,2885293	1,1558526	1,0408575
123	2,6163918	1,9794387	1,6573364	1,4485779	1,2884722	1,1558077	1,0408214
124	2,6160599	1,9792801	1,6572350	1,4485045	1,2884161	1,1557634	1,0407859
125	2,6157334	1,9791241	1,6571352	1,4484322	1,2883609	1,1557199	1,0407509
126	2,6154121	1,9789706	1,6570370	1,4483611	1,2883066	1,1556771	1,0407165
127	2,6150960	1,9788195	1,6569403	1,4482912	1,2882531	1,1556350	1,0406826
128	2,6147849	1,9786708	1,6568452	1,4482223	1,2882005	1,1555935	1,0406493
129	2,6144787	1,9785245	1,6567516	1,4481546	1,2881487	1,1555526	1,0406165
130	2,6141772	1,9783804	1,6566594	1,4480878	1,2880977	1,1555124	1,0405842
131	2,6138805	1,9782385	1,6565686	1,4480221	1,2880474	1,1554728	1,0405524
132	2,6135882	1,9780988	1,6564793	1,4479574	1,2879980	1,1554339	1,0405210
133	2,6133005	1,9779613	1,6563912	1,4478937	1,2879492	1,1553955	1,0404902
134	2,6130171	1,9778258	1,6563045	1,4478309	1,2879013	1,1553576	1,0404598
135	2,6127379	1,9776923	1,6562191	1,4477691	1,2878540	1,1553204	1,0404298
136	2,6124629	1,9775608	1,6561350	1,4477082	1,2878074	1,1552837	1,0404003
137	2,6121920	1,9774312	1,6560521	1,4476481	1,2877615	1,1552475	1,0403713
138	2,6119250	1,9773035	1,6559704	1,4475890	1,2877163	1,1552118	1,0403426
139	2,6116620	1,9771777	1,6558899	1,4475307	1,2876717	1,1551767	1,0403144
140	2,6114027	1,9770537	1,6558105	1,4474732	1,2876278	1,1551421	1,0402866
141	2,6111472	1,9769315	1,6557323	1,4474166	1,2875845	1,1551080	1,0402592
142	2,6108953	1,9768110	1,6556552	1,4473608	1,2875418	1,1550743	1,0402321
143	2,6106470	1,9766922	1,6555791	1,4473057	1,2874997	1,1550411	1,0402054
144	2,6104021	1,9765751	1,6555042	1,4472514	1,2874582	1,1550084	1,0401792
145	2,6101607	1,9764596	1,6554303	1,4471979	1,2874173	1,1549761	1,0401532
146	2,6099227	1,9763457	1,6553573	1,4471451	1,2873770	1,1549443	1,0401277
147	2,6096879	1,9762333	1,6552854	1,4470930	1,2873371	1,1549129	1,0401024
148	2,6094563	1,9761225	1,6552145	1,4470417	1,2872979	1,1548820	1,0400776
149	2,6092279	1,9760132	1,6551445	1,4469910	1,2872591	1,1548514	1,0400530
150	2,6090026	1,9759053	1,6550755	1,4469410	1,2872209	1,1548213	1,0400288
151	2,6087802	1,9757989	1,6550074	1,4468917	1,2871832	1,1547916	1,0400049
152	2,6085609	1,9756939	1,6549402	1,4468430	1,2871460	1,1547622	1,0399813
153	2,6083444	1,9755903	1,6548738	1,4467950	1,2871093	1,1547333	1,0399581
154	2,6081308	1,9754881	1,6548084	1,4467476	1,2870730	1,1547047	1,0399351
155	2,6079200	1,9753871	1,6547438	1,4467008	1,2870372	1,1546765	1,0399124
156	2,6077119	1,9752875	1,6546800	1,4466546	1,2870019	1,1546487	1,0398901
157	2,6075065	1,9751892	1,6546170	1,4466090	1,2869671	1,1546212	1,0398680
158	2,6073037	1,9750921	1,6545549	1,4465640	1,2869326	1,1545940	1,0398462
159	2,6071035	1,9749962	1,6544935	1,4465195	1,2868986	1,1545672	1,0398246
160	2,6069058	1,9749016	1,6544329	1,4464757	1,2868651	1,1545408	1,0398034
161	2,6067106	1,9748081	1,6543731	1,4464323	1,2868319	1,1545147	1,0397824
162	2,6065179	1,9747158	1,6543140	1,4463895	1,2867992	1,1544888	1,0397616
163	2,6063275	1,9746246	1,6542556	1,4463472	1,2867669	1,1544634	1,0397411
164	2,6061395	1,9745346	1,6541979	1,4463055	1,2867350	1,1544382	1,0397209
165	2,6059538	1,9744456	1,6541410	1,4462642	1,2867034	1,1544133	1,0397009
166	2,6057703	1,9743578	1,6540847	1,4462235	1,2866722	1,1543887	1,0396812
167	2,6055891	1,9742710	1,6540291	1,4461832	1,2866415	1,1543645	1,0396617
168	2,6054101	1,9741852	1,6539742	1,4461434	1,2866110	1,1543405	1,0396424
169	2,6052332	1,9741004	1,6539199	1,4461041	1,2865810	1,1543168	1,0396233
170	2,6050584	1,9740167	1,6538663	1,4460653	1,2865513	1,1542934	1,0396045
171	2,6048856	1,9739340	1,6538133	1,4460269	1,2865219	1,1542702	1,0395859
172	2,6047149	1,9738522	1,6537609	1,4459890	1,2864929	1,1542474	1,0395675
173	2,6045462	1,9737713	1,6537092	1,4459515	1,2864642	1,1542247	1,0395494
174	2,6043795	1,9736914	1,6536580	1,4459144	1,2864359	1,1542024	1,0395314
175	2,6042146	1,9736125	1,6536074	1,4458778	1,2864079	1,1541803	1,0395136
176	2,6040517	1,9735344	1,6535574	1,4458416	1,2863802	1,1541585	1,0394961
177	2,6038906	1,9734572	1,6535080	1,4458058	1,2863528	1,1541369	1,0394787
178	2,6037314	1,9733809	1,6534591	1,4457703	1,2863257	1,1541155	1,0394616
179	2,6035739	1,9733054	1,6534108	1,4457353	1,2862990	1,1540944	1,0394446
180	2,6034182	1,9732308	1,6533630	1,4457007	1,2862725	1,1540735	1,0394278
181	2,6032643	1,9731570	1,6533158	1,4456665	1,2862463	1,1540529	1,0394112
182	2,6031120	1,9730841	1,6532690	1,4456326	1,2862204	1,1540325	1,0393948
183	2,6029615	1,9730119	1,6532228	1,4455992	1,2861948	1,1540123	1,0393786
184	2,6028126	1,9729405	1,6531771	1,4455660	1,2861695	1,1539923	1,0393626
185	2,6026653	1,9728699	1,6531319	1,4455333	1,2861444	1,1539726	1,0393467
186	2,6025196	1,9728001	1,6530871	1,4455009	1,2861196	1,1539530	1,0393310
187	2,6023755	1,9727310	1,6530429	1,4454688	1,2860951	1,1539337	1,0393154
188	2,6022330	1,9726627	1,6529991	1,4454371	1,2860709	1,1539146	1,0393001
189	2,6020919	1,9725951	1,6529558	1,4454057	1,2860469	1,1538956	1,0392848
190	2,6019524	1,9725282	1,6529129	1,4453747	1,2860231	1,1538769	1,0392698
191	2,6018143	1,9724620	1,6528705	1,4453440	1,2859996	1,1538584	1,0392549
192	2,6016777	1,9723965	1,6528286	1,4453136	1,2859764	1,1538401	1,0392402
193	2,6015425	1,9723317	1,6527871	1,4452835	1,2859534	1,1538219	1,0392256
194	2,6014087	1,9722675	1,6527460	1,4452537	1,2859306	1,1538040	1,0392112
195	2,6012764	1,9722041	1,6527053	1,4452243	1,2859081	1,1537862	1,0391969
196	2,6011453	1,9721412	1,6526651	1,4451951	1,2858858	1,1537686	1,0391827
197	2,6010156	1,9720790	1,6526252	1,4451662	1,2858637	1,1537512	1,0391687
198	2,6008873	1,9720175	1,6525858	1,4451377	1,2858418	1,1537340	1,0391549
199	2,6007602	1,9719565	1,6525467	1,4451094	1,2858202	1,1537169	1,0391412
200	2,6006344	1,9718962	1,6525081	1,4450814	1,2857988	1,1537000	1,0391276
201	2,6005099	1,9718365	1,6524698	1,4450537	1,2857776	1,1536833	1,0391142
202	2,6003866	1,9717774	1,6524320	1,4450262	1,2857566	1,1536668	1,0391009
203	2,6002646	1,9717188	1,6523945	1,4449991	1,2857358	1,1536504	1,0390877
204	2,6001438	1,9716609	1,6523573	1,4449721	1,2857152	1,1536341	1,0390746
205	2,6000241	1,9716035	1,6523206	1,4449455	1,2856949	1,1536181	1,0390617
206	2,5999056	1,9715467	1,6522841	1,4449191	1,2856747	1,1536022	1,0390489
207	2,5997883	1,9714904	1,6522481	1,4448930	1,2856547	1,1535864	1,0390363
208	2,5996721	1,9714347	1,6522124	1,4448671	1,2856349	1,1535708	1,0390237
209	2,5995570	1,9713795	1,6521770	1,4448415	1,2856153	1,1535553	1,0390113
210	2,5994431	1,9713248	1,6521420	1,4448161	1,2855959	1,1535400	1,0389990
211	2,5993302	1,9712706	1,6521073	1,4447910	1,2855767	1,1535249	1,0389868
212	2,5992184	1,9712170	1,6520729	1,4447661	1,2855576	1,1535098	1,0389747
213	2,5991077	1,9711639	1,6520389	1,4447414	1,2855388	1,1534950	1,0389628
214	2,5989980	1,9711113	1,6520052	1,4447170	1,2855201	1,1534802	1,0389509
215	2,5988893	1,9710591	1,6519717	1,4446928	1,2855015	1,1534656	1,0389392
216	2,5987817	1,9710075	1,6519387	1,4446688	1,2854832	1,1534512	1,0389276
217	2,5986750	1,9709563	1,6519059	1,4446450	1,2854650	1,1534368	1,0389160
218	2,5985694	1,9709056	1,6518734	1,4446215	1,2854470	1,1534226	1,0389046
219	2,5984647	1,9708554	1,6518412	1,4445982	1,2854292	1,1534085	1,0388933
220	2,5983609	1,9708056	1,6518093	1,4445751	1,2854115	1,1533946	1,0388821
221	2,5982581	1,9707563	1,6517777	1,4445522	1,2853940	1,1533808	1,0388710
222	2,5981563	1,9707074	1,6517464	1,4445295	1,2853766	1,1533671	1,0388600
223	2,5980554	1,9706590	1,6517153	1,4445070	1,2853594	1,1533535	1,0388491
224	2,5979553	1,9706110	1,6516846	1,4444847	1,2853424	1,1533401	1,0388383
225	2,5978562	1,9705634	1,6516541	1,4444626	1,2853255	1,1533268	1,0388276
226	2,5977580	1,9705162	1,6516239	1,4444407	1,2853087	1,1533135	1,0388169
227	2,5976606	1,9704695	1,6515939	1,4444190	1,2852921	1,1533005	1,0388064
228	2,5975641	1,9704232	1,6515642	1,4443975	1,2852757	1,1532875	1,0387960
229	2,5974684	1,9703773	1,6515348	1,4443762	1,2852594	1,1532746	1,0387856
230	2,5973736	1,9703318	1,6515056	1,4443550	1,2852432	1,1532619	1,0387754
231	2,5972796	1,9702867	1,6514767	1,4443341	1,2852272	1,1532492	1,0387652
232	2,5971864	1,9702419	1,6514481	1,4443133	1,2852113	1,1532367	1,0387552
233	2,5970941	1,9701976	1,6514196	1,4442927	1,2851955	1,1532243	1,0387452
234	2,5970025	1,9701536	1,6513915	1,4442723	1,2851799	1,1532120	1,0387353
235	2,5969117	1,9701101	1,6513635	1,4442521	1,2851644	1,1531997	1,0387255
236	2,5968217	1,9700669	1,6513358	1,4442320	1,2851491	1,1531876	1,0387157
237	2,5967324	1,9700240	1,6513084	1,4442121	1,2851338	1,1531756	1,0387061
238	2,5966439	1,9699815	1,6512812	1,4441924	1,2851187	1,1531637	1,0386965
239	2,5965562	1,9699394	1,6512542	1,4441728	1,2851038	1,1531519	1,0386870
240	2,5964692	1,9698976	1,6512274	1,4441534	1,2850889	1,1531402	1,0386776
241	2,5963829	1,9698562	1,6512008	1,4441341	1,2850742	1,1531286	1,0386683
242	2,5962973	1,9698151	1,6511745	1,4441151	1,2850596	1,1531171	1,0386590
243	2,5962125	1,9697744	1,6511484	1,4440961	1,2850451	1,1531057	1,0386498
244	2,5961283	1,9697340	1,6511225	1,4440774	1,2850308	1,1530943	1,0386407
245	2,5960449	1,9696939	1,6510968	1,4440588	1,2850165	1,1530831	1,0386317
246	2,5959621	1,9696542	1,6510713	1,4440403	1,2850024	1,1530720	1,0386227
247	2,5958800	1,9696148	1,6510461	1,4440220	1,2849884	1,1530609	1,0386139
248	2,5957985	1,9695757	1,6510210	1,4440038	1,2849745	1,1530500	1,0386051
249	2,5957178	1,9695369	1,6509962	1,4439858	1,2849607	1,1530391	1,0385963
250	2.5956376	1,9694984	1,6509715	1,4439679	1,2849471	1,1530283	1.0385876
251	2,5955581	1,9694602	1,6509470	1,4439502	1,2849335	1,1530176	1,0385790
252	2,5954793	1,9694224	1,6509228	1,4439326	1,2849200	1,1530070	1,0385705
253	2,5954011	1,9693848	1,6508987	1,4439152	1,2849067	1,1529965	1,0385620
254	2,5953235	1,9693475	1,6508748	1,4438978	1,2848934	1,1529860	1,0385536
255	2,5952465	1,9693106	1,6508511	1,4438807	1,2848803	1,1529757	1,0385453
256	2,5951701	1,9692739	1,6508276	1,4438636	1,2848673	1,1529654	1,0385370
257	2,5950943	1,9692375	1,6508043	1,4438467	1,2848543	1,1529552	1,0385288
258	2,5950191	1,9692014	1,6507811	1,4438299	1,2848415	1,1529451	1,0385207
259	2,5949445	1,9691656	1,6507581	1,4438133	1,2848288	1,1529350	1,0385126
260	2,5948705	1,9691300	1,6507353	1,4437968	1,2848161	1,1529250	1,0385046
261	2,5947970	1,9690947	1,6507127	1,4437804	1,2848036	1,1529152	1,0384967
262	2,5947241	1,9690597	1,6506903	1,4437641	1,2847911	1,1529053	1,0384888
263	2,5946518	1,9690250	1,6506680	1,4437480	1,2847788	1,1528956	1,0384809
264	2,5945800	1,9689905	1,6506459	1,4437320	1,2847665	1,1528859	1,0384732
265	2,5945088	1,9689563	1,6506240	1,4437161	1,2847544	1,1528763	1,0384655
266	2,5944381	1,9689223	1,6506022	1,4437003	1,2847423	1,1528668	1,0384578
267	2,5943679	1,9688886	1,6505806	1,4436846	1,2847303	1,1528574	1,0384502
268	2,5942983	1,9688552	1,6505592	1,4436691	1,2847184	1,1528480	1,0384427
269	2,5942292	1,9688220	1,6505379	1,4436537	1,2847066	1,1528387	1,0384352
270	2,5941605	1,9687890	1,6505167	1,4436384	1,2846949	1,1528294	1,0384278
271	2,5940925	1,9687563	1,6504958	1,4436232	1,2846833	1,1528203	1,0384204
272	2,5940249	1,9687238	1,6504750	1,4436081	1,2846717	1,1528112	1,0384131
273	2,5939578	1,9686916	1,6504543	1,4435931	1,2846603	1,1528021	1,0384058
274	2,5938912	1,9686596	1,6504338	1,4435782	1,2846489	1,1527932	1,0383986
275	2,5938251	1,9686279	1,6504134	1,4435635	1,2846376	1,1527843	1,0383914
276	2,5937594	1,9685963	1,6503932	1,4435488	1,2846264	1,1527754	1,0383843
277	2,5936943	1,9685650	1,6503732	1,4435343	1,2846153	1,1527666	1,0383773
278	2,5936296	1,9685340	1,6503532	1,4435198	1,2846042	1,1527579	1,0383703
279	2,5935654	1,9685031	1,6503335	1,4435055	1,2845933	1,1527493	1,0383633
280	2,5935016	1,9684725	1,6503138	1,4434913	1,2845824	1,1527407	1,0383564
281	2,5934384	1,9684421	1,6502943	1,4434771	1,2845716	1,1527322	1,0383495
282	2,5933755	1,9684119	1,6502750	1,4434631	1,2845608	1,1527237	1,0383427
283	2,5933131	1,9683819	1,6502557	1,4434492	1,2845502	1,1527153	1,0383360
284	2,5932512	1,9683522	1,6502367	1,4434353	1,2845396	1,1527069	1,0383293
285	2,5931896	1,9683226	1,6502177	1,4434216	1,2845291	1,1526986	1,0383226
286	2,5931286	1,9682933	1,6501989	1,4434080	1,2845186	1,1526904	1,0383160
287	2,5930679	1,9682641	1,6501802	1,4433944	1,2845083	1,1526822	1,0383094
288	2,5930077	1,9682352	1,6501617	1,4433810	1,2844980	1,1526741	1,0383029
289	2,5929479	1,9682064	1,6501432	1,4433676	1,2844878	1,1526661	1,0382964
290	2,5928885	1,9681779	1,6501249	1,4433544	1,2844776	1,1526581	1,0382900
291	2,5928295	1,9681496	1,6501068	1,4433412	1,2844675	1,1526501	1,0382836
292	2,5927709	1,9681214	1,6500887	1,4433281	1,2844575	1,1526422	1,0382772
293	2,5927127	1,9680935	1,6500708	1,4433151	1,2844476	1,1526344	1,0382709
294	2,5926549	1,9680657	1,6500530	1,4433022	1,2844377	1,1526266	1,0382647
295	2,5925976	1,9680381	1,6500353	1,4432894	1,2844279	1,1526188	1,0382584
296	2,5925406	1,9680107	1,6500177	1,4432767	1,2844182	1,1526112	1,0382523
297	2,5924840	1,9679835	1,6500003	1,4432640	1,2844085	1,1526035	1,0382461
298	2,5924277	1,9679565	1,6499830	1,4432515	1,2843989	1,1525960	1,0382400
299	2,5923719	1,9679297	1,6499658	1,4432390	1,2843893	1,1525884	1,0382340
300	2,5923164	1,9679030	1,6499487	1,4432266	1,2843799	1.1525809	1,0382280
301	2,5922613	1,9678765	1,6499317	1,4432143	1,2843705	1,1525735	1,0382220
302	2,5922066	1,9678502	1,6499148	1,4432021	1,2843611	1,1525661	1,0382161
303	2,5921522	1,9678241	1,6498981	1,4431899	1,2843518	1,1525588	1,0382102
304	2,5920982	1,9677981	1,6498814	1,4431778	1,2843426	1,1525515	1,0382043
305	2,5920445	1,9677724	1,6498649	1,4431659	1,2843334	1,1525443	1,0381985
306	2,5919912	1,9677467	1,6498485	1,4431540	1,2843243	1,1525371	1,0381927
307	2,5919383	1,9677213	1,6498321	1,4431421	1,2843152	1,1525300	1,0381870
308	2,5918857	1,9676960	1,6498159	1,4431304	1,2843062	1,1525229	1,0381813
309	2,5918334	1,9676709	1,6497998	1,4431187	1,2842973	1,1525158	1,0381756
310	2,5917815	1,9676459	1,6497838	1,4431071	1,2842884	1,1525088	1,0381700
311	2,5917299	1,9676211	1,6497679	1,4430956	1,2842796	1,1525019	1,0381644
312	2,5916786	1,9675965	1,6497521	1,4430841	1,2842709	1,1524950	1,0381588
313	2,5916277	1,9675720	1,6497364	1,4430727	1,2842621	1,1524881	1,0381533
314	2,5915771	1,9675477	1,6497208	1,4430614	1,2842535	1,1524813	1,0381478
315	2,5915268	1,9675235	1,6497053	1,4430502	1,2842449	1,1524745	1,0381424
316	2,5914769	1,9674995	1,6496899	1,4430390	1,2842364	1,1524677	1,0381370
317	2,5914272	1,9674757	1,6496746	1,4430279	1,2842279	1,1524610	1,0381316
318	2,5913779	1,9674519	1,6496594	1,4430169	1,2842194	1,1524544	1,0381262
